id,target,ps_ind_01,ps_ind_02_cat,ps_ind_03,ps_ind_04_cat,ps_ind_05_cat,ps_ind_06_bin,ps_ind_07_bin,ps_ind_08_bin,ps_ind_09_bin,ps_ind_10_bin,ps_ind_11_bin,ps_ind_12_bin,ps_ind_13_bin,ps_ind_14,ps_ind_15,ps_ind_16_bin,ps_ind_17_bin,ps_ind_18_bin,ps_reg_01,ps_reg_02,ps_reg_03,ps_car_01_cat,ps_car_02_cat,ps_car_03_cat,ps_car_04_cat,ps_car_05_cat,ps_car_06_cat,ps_car_07_cat,ps_car_08_cat,ps_car_09_cat,ps_car_10_cat,ps_car_11_cat,ps_car_11,ps_car_12,ps_car_13,ps_car_14,ps_car_15,ps_calc_01,ps_calc_02,ps_calc_03,ps_calc_04,ps_calc_05,ps_calc_06,ps_calc_07,ps_calc_08,ps_calc_09,ps_calc_10,ps_calc_11,ps_calc_12,ps_calc_13,ps_calc_14,ps_calc_15_bin,ps_calc_16_bin,ps_calc_17_bin,ps_calc_18_bin,ps_calc_19_bin,ps_calc_20_bin
1466,0,1,1,4,1,0,0,1,0,0,0,0,0,0,0,4,1,0,0,0.7,0.4,0.87535707,7,1,-1,1,-1,12,1,1,2,1,104,3,0.447213595,0.92067618,0.470106371,3.464101615,0.7,0.7,0.8,4,2,8,2,11,5,11,3,2,1,14,0,0,1,1,0,0
1467,0,1,1,2,1,0,0,0,1,0,0,0,0,0,0,11,1,0,0,0.4,0,0.79960928,10,1,-1,2,-1,11,1,1,2,1,14,0,0.374165739,0.690370604,0.430232495,3,0.8,0.8,0.9,0,1,7,2,9,3,13,4,0,1,7,0,0,0,0,0,0
1469,0,0,1,5,0,0,1,0,0,0,0,0,0,0,0,5,1,0,0,0.8,0.5,0.776611228,11,1,0,0,0,10,1,1,2,1,28,3,0.374165739,0.639375987,0.324807635,2,0.7,0.7,0.7,3,2,8,2,10,3,14,9,1,2,9,0,1,1,0,1,0
1473,0,0,1,5,0,0,1,0,0,0,0,0,0,0,0,8,1,0,0,0.9,0.4,0.915150261,10,1,-1,0,-1,11,1,1,1,1,101,3,0.374165739,0.856224173,0.38509739,3.605551276,0.7,0.6,0.6,1,3,8,4,7,4,7,2,3,2,6,1,1,1,0,0,0
1474,0,1,2,6,1,0,1,0,0,0,0,0,0,0,0,13,1,0,0,0.8,0.2,0.801950747,11,1,-1,0,-1,6,1,1,2,1,26,3,0.397240481,0.547364082,0.395853508,1.732050808,0,0.5,0.5,1,4,8,1,11,2,10,4,0,4,8,0,0,0,0,0,0
1475,0,2,1,4,1,0,0,1,0,0,0,0,0,0,0,3,1,0,0,0.9,0.7,1.160818677,11,0,-1,1,-1,3,1,1,0,1,104,2,0.447213595,1.054731077,0.429185275,3.605551276,0.3,0.4,0.3,1,2,10,4,9,4,9,7,1,2,9,0,1,1,1,0,1
1477,0,0,1,7,0,0,1,0,0,0,0,0,0,0,0,3,0,0,1,0.9,0.4,0.768114575,11,1,-1,0,-1,1,1,1,2,1,64,3,0.316227766,0.660312348,0.361939221,3.16227766,0.1,0.2,0.6,3,3,8,3,10,2,6,8,0,4,11,1,1,0,0,0,0
1478,0,1,1,5,0,0,1,0,0,0,0,0,0,0,0,10,0,1,0,0.9,0.5,0.497493719,7,1,0,0,1,1,0,1,2,1,91,2,0.424264069,0.847497532,0.360555128,3,0.5,0.4,0.5,2,2,9,2,8,4,9,5,2,3,12,0,0,0,1,1,0
1479,0,0,1,6,0,0,0,1,0,0,0,0,0,0,0,10,0,0,0,0.9,0.2,0.511126208,7,1,0,6,0,17,0,1,1,1,104,3,0.547722558,1.140401916,-1,3.16227766,0.9,0,0.6,2,2,6,5,7,2,7,4,3,6,8,0,0,0,0,0,0
1480,0,0,1,8,0,0,1,0,0,0,0,0,0,0,0,11,1,0,0,0.9,0.2,0.464354391,7,1,1,0,0,0,1,0,2,1,46,3,1.264911064,0.868685004,0.300333148,3.605551276,0.6,0.5,0.1,2,2,5,2,10,1,3,5,0,3,9,0,1,0,1,0,0
1481,0,5,1,6,1,3,0,0,1,0,0,0,0,0,0,7,1,0,0,0.9,0.2,0.594243216,7,1,-1,0,-1,4,1,1,2,1,9,2,0.316227766,0.747737635,0.394334883,3.464101615,0,0.2,0.7,1,1,7,3,10,2,9,6,0,0,4,0,1,0,0,1,0
1483,0,2,2,2,0,0,1,0,0,0,0,0,0,0,0,7,1,0,0,0.7,0.1,0.54256336,7,1,-1,0,-1,0,1,1,2,1,37,2,0.316227766,0.738330706,0.375499667,3.16227766,0.7,0.1,0.4,2,2,8,2,7,1,7,5,2,3,8,0,1,0,0,1,0
1484,0,1,1,2,1,0,0,0,1,0,0,0,0,0,0,5,1,0,0,0.6,0.3,0.738241153,7,1,-1,0,-1,1,1,1,2,1,52,3,0.374165739,0.811697792,0.368103246,3.464101615,0.4,0.9,0.2,2,2,6,3,8,1,7,9,0,3,11,0,0,1,1,1,0
1488,0,3,1,6,0,4,0,0,1,0,0,0,0,0,0,5,1,0,0,0.7,0.6,1.036219089,7,1,-1,1,-1,16,1,1,2,1,104,2,0.4,0.972010675,0.414728827,3.31662479,0.2,0.7,0,4,3,7,2,7,2,5,7,1,2,6,0,1,1,0,0,0
1490,0,4,1,3,0,0,0,0,0,1,0,0,0,0,0,8,1,0,0,0.9,1.7,1.580941175,10,1,-1,0,1,6,1,1,0,1,104,2,0.447213595,1.054453366,0.417731971,3.605551276,0.2,0.2,0.2,4,1,8,2,9,2,7,4,0,2,12,1,0,0,0,1,0
1491,1,0,1,3,0,0,0,0,1,0,0,0,0,0,0,6,1,0,0,0.6,0,0.94538352,7,1,-1,0,-1,4,1,1,2,1,104,2,0.4,0.737415074,0.414125585,2.828427125,0.2,0.8,0.5,4,4,9,2,8,2,7,1,2,1,4,0,0,1,0,1,0
1493,0,2,1,6,0,4,1,0,0,0,0,0,0,0,0,6,1,0,0,0.2,0.4,-1,7,1,1,0,0,0,1,1,2,1,34,2,0.4,0.842027512,0.314483704,3.31662479,0,0.7,0.4,1,3,10,4,10,2,8,7,3,1,8,0,1,1,0,1,0
1496,0,5,1,5,1,0,0,1,0,0,0,0,0,0,0,7,1,0,0,0.9,0.2,0.769740216,11,0,0,0,1,10,1,1,2,1,89,2,0.387298335,0.97886762,0.336154726,3.464101615,0.1,0,0.7,2,0,9,4,10,2,5,4,3,4,11,1,1,1,0,0,0
1498,0,5,1,10,1,0,0,1,0,0,0,0,0,0,0,9,1,0,0,0.9,0.9,1.234655823,6,1,-1,0,1,6,1,1,0,1,104,3,0.374165739,0.743442406,0.393192065,3.31662479,0,0.8,0.1,3,1,9,5,10,3,9,3,1,4,8,0,1,0,1,0,0
1502,0,0,1,4,1,0,1,0,0,0,0,0,0,0,0,2,0,0,1,0.6,0.2,0.602079729,10,1,-1,0,0,6,1,0,0,1,33,2,0.387298335,0.921259469,-1,3.741657387,0.4,0.1,0.9,1,2,7,1,8,2,4,8,2,4,11,0,1,0,0,1,1
1503,0,2,1,8,0,4,0,1,0,0,0,0,0,0,0,11,1,0,0,0.3,0.1,-1,7,1,0,0,1,1,1,1,2,1,65,3,0.316227766,0.606166657,0.289827535,3,0.4,0.1,0.6,3,1,8,3,9,2,10,10,1,4,8,1,0,1,0,1,0
1504,0,6,1,2,1,0,0,1,0,0,0,0,0,0,0,7,1,0,0,0.9,1.3,1.521307004,11,0,0,0,1,15,1,1,1,1,5,2,0.424264069,1.036523114,0.325576412,3.31662479,0,0.8,0.1,2,0,8,4,11,1,7,3,0,6,7,0,0,0,0,0,0
1506,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,2,0,0,1,0.9,0.2,0.473682383,7,1,-1,0,-1,0,1,1,2,1,54,3,0.4,0.957322799,0.382622529,3.605551276,0.7,0.9,0.1,2,3,7,3,10,3,5,9,2,4,9,1,1,0,0,0,0
1508,0,0,1,3,0,0,0,0,0,1,0,0,0,0,0,6,0,0,0,0.5,0.5,0.729297607,8,1,-1,0,0,1,1,1,0,1,64,1,0.316227766,0.561344313,0.361939221,3.16227766,0.4,0.8,0.1,1,0,3,2,8,3,10,2,2,2,5,0,0,1,1,1,0
1510,0,0,1,3,1,0,1,0,0,0,0,0,0,0,0,12,1,0,0,0.3,0,0.7,7,1,-1,0,-1,14,1,1,0,1,104,2,0.316227766,0.601530417,0.393700394,2.449489743,0.9,0.6,0.8,2,0,8,2,9,2,11,7,0,3,4,0,1,1,0,1,0
1512,0,1,1,3,0,0,0,1,0,0,0,0,0,0,0,5,1,0,0,0.1,0.2,-1,6,1,-1,8,0,14,1,1,0,1,18,2,0.565685425,1.516656828,0.565685425,3.605551276,0,0.9,0.3,0,3,9,4,7,1,11,6,4,4,9,1,1,0,0,1,0
1516,0,3,2,2,0,0,0,0,1,0,0,0,0,0,0,10,0,0,0,0.9,1.3,1.598241221,7,1,-1,2,-1,0,1,0,2,1,100,0,0.4,0.987106968,0.423083916,3.605551276,0,0.5,0.9,2,0,9,4,9,2,7,5,2,2,9,0,1,1,1,0,0
1518,0,0,1,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.9,0.1,0.52141634,11,1,1,0,0,6,1,0,2,1,33,3,0.387298335,0.923700785,0.328633535,3.741657387,0.4,0.2,0.1,3,3,9,2,8,0,7,5,1,3,3,0,0,1,0,0,1
1519,0,5,1,3,0,0,0,0,0,1,0,0,0,0,0,11,1,0,0,0.4,0,0.647108955,7,1,-1,0,-1,0,1,1,2,1,32,3,0.316227766,0.604955432,0.36152455,2.828427125,0.9,0.4,0.3,3,1,8,5,11,2,8,6,0,2,7,0,1,0,1,0,0
1521,0,1,1,6,0,0,1,0,0,0,0,0,0,0,0,8,1,0,0,0.5,0,-1,11,1,0,0,1,11,1,1,2,1,44,3,0.447213595,0.805341158,0.339116499,3.31662479,0.6,0.6,0,2,3,9,3,11,4,10,6,2,3,11,0,1,0,0,1,0
1525,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,9,0,1,0,0.5,0.2,0.400780489,7,1,-1,0,-1,0,1,1,2,1,39,3,0.316069613,0.681560557,0.374432905,3,0.6,0.6,0.3,0,2,8,2,7,3,7,8,0,3,8,0,0,0,0,1,0
1529,0,3,1,5,1,0,0,1,0,0,0,0,0,0,0,10,1,0,0,0.7,0.3,0.91617411,6,1,-1,0,0,0,1,1,0,1,39,1,0.316069613,0.681560557,0.374432905,3,0.5,0.1,0.1,2,3,6,1,9,2,5,8,2,4,7,0,0,0,0,0,0
1530,0,1,1,3,0,0,1,0,0,0,0,0,0,0,0,6,1,0,0,0.9,0.2,0.494342998,7,1,-1,0,-1,0,1,1,2,1,22,3,0.316227766,0.769914667,0.374566416,3.464101615,0.5,0.2,0.1,2,2,8,2,10,2,4,5,2,6,5,0,0,0,0,1,0
1532,0,4,1,2,0,0,1,0,0,0,0,0,0,0,0,7,0,1,0,0.9,0.8,1.476482306,11,0,-1,1,-1,9,1,1,1,1,104,2,0.574456265,0.966344822,0.46151923,3,0.2,0.5,0.7,1,4,6,2,8,2,7,10,4,2,11,0,0,1,0,0,0
1536,0,2,1,3,1,0,1,0,0,0,0,0,0,0,0,10,0,0,0,0.9,0,0.643234017,11,1,-1,0,-1,1,1,1,2,1,74,3,0.374165739,0.681469608,0.386134691,2.828427125,0.3,0,0.6,2,3,9,2,10,4,4,5,3,1,8,0,0,1,0,1,0
1537,0,2,1,6,0,0,0,0,0,1,0,0,0,0,0,6,1,0,0,0.9,1.3,0.55789784,7,1,0,0,1,0,1,1,0,1,39,3,0.316069613,0.658918473,-1,2.828427125,0.9,0.4,0.9,5,1,7,1,10,1,16,3,2,3,8,0,1,1,0,0,0
1539,0,0,2,2,1,0,0,1,0,0,0,0,0,0,0,8,1,0,0,0.3,0,0.956882961,4,1,1,0,0,4,1,0,2,1,48,3,0.316227766,0.755421179,0.301993377,3.741657387,0.7,0.4,0.4,1,2,9,2,9,4,11,6,3,4,8,1,1,0,0,0,0
1540,0,0,1,4,0,0,1,0,0,0,0,0,0,0,0,12,1,0,0,0,0.4,1.166726189,11,1,1,0,0,9,1,0,0,1,21,3,0.316227766,0.841780875,0.313049517,3.605551276,0,0.2,0.6,1,2,4,4,9,2,12,3,1,2,8,1,1,0,0,1,0
1544,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,11,0,1,0,0.4,0,0.544288526,7,1,-1,0,-1,0,1,1,2,1,98,3,0.4,0.73536689,0.397492138,2.645751311,0.9,0.4,0.4,4,4,8,2,10,1,7,5,1,3,4,0,1,1,1,0,1
1545,0,0,2,6,0,0,1,0,0,0,0,0,0,0,0,10,0,0,0,0.4,0,0.623498196,7,1,-1,0,-1,1,1,1,0,1,80,3,0.316227766,0.746160974,-1,3.605551276,0.7,0.3,0.6,2,0,7,2,7,5,10,5,1,2,9,0,1,1,1,1,0
1547,0,2,1,6,0,0,0,1,0,0,0,0,0,0,0,4,1,0,0,0.1,0.1,-1,6,1,-1,0,0,0,1,1,0,1,87,3,0.316227766,0.692775589,0.36152455,3.31662479,0.2,0.3,0.7,2,3,8,5,11,2,7,5,2,5,5,0,0,1,1,0,0
1552,0,2,1,5,0,4,0,1,0,0,0,0,0,0,0,3,0,0,1,0.9,0.6,0.70445014,11,0,-1,1,-1,9,1,1,1,1,104,2,0.424264069,1.210388914,-1,3.464101615,0.6,0.1,0.3,2,4,7,4,9,3,13,4,1,3,3,0,1,1,1,0,1
1554,0,5,1,2,0,0,0,0,0,1,0,0,0,0,0,6,1,0,0,0.8,0.7,0.955575743,6,0,-1,0,1,7,1,1,0,1,96,3,0.447213595,0.83263745,0.430116263,2.828427125,0.3,0.8,0.2,3,1,9,2,6,1,7,7,0,5,7,0,1,0,1,1,0
1555,0,5,1,5,1,6,0,1,0,0,0,0,0,0,0,13,1,0,0,0.7,1.2,1.217066145,4,0,-1,0,1,7,1,1,0,1,92,3,0.4,0.796246359,0.404598567,3.31662479,0.2,0.5,0.4,2,3,7,1,11,0,8,5,2,7,9,0,0,0,0,0,0
1556,0,0,1,6,0,4,1,0,0,0,0,0,0,0,0,8,1,0,0,0.1,0.2,-1,7,1,-1,2,-1,11,1,0,2,1,94,0,0.374165739,0.838448488,0.430116263,3.741657387,0.9,0.3,0.6,5,1,7,5,9,3,12,10,3,5,11,0,0,0,0,1,1
1557,0,0,1,4,1,0,0,1,0,0,0,0,0,0,0,10,0,0,0,0.2,0.3,-1,10,1,-1,0,1,11,1,1,0,1,7,3,0.424264069,0.681893935,0.412916456,2.236067978,0.2,0.7,0.5,2,1,9,2,10,4,11,7,2,6,5,0,1,0,0,0,0
1559,0,5,2,2,0,0,0,0,1,0,0,0,0,0,0,9,1,0,0,0.3,0.1,-1,7,1,-1,0,-1,10,1,1,2,1,83,2,0.424264069,0.896835,0.396484552,2.828427125,0.9,0.3,0.3,3,1,7,3,10,1,7,5,0,5,9,0,0,1,1,0,0
1563,0,1,1,4,1,0,1,0,0,0,0,0,0,0,0,13,1,0,0,0.4,0,0.767300463,7,1,-1,0,-1,11,1,1,2,1,103,1,0.316227766,0.489623738,0.330756708,1,0.3,0.3,0.5,2,1,5,0,12,1,9,7,0,7,8,0,0,0,0,0,0
1564,0,5,1,4,1,0,0,1,0,0,0,0,0,0,0,3,0,0,1,0.4,0.7,0.902773504,11,1,-1,2,-1,11,0,1,2,1,14,0,0.374165739,0.700899658,0.430232495,3.16227766,0.7,0,0.6,2,2,7,4,12,0,12,3,2,4,6,0,0,0,0,0,1
1571,0,0,1,3,0,0,1,0,0,0,0,0,0,0,0,5,1,0,0,0.6,0,0.377491722,7,1,-1,0,-1,7,1,1,2,1,104,2,0.447213595,0.803350422,0.425440948,2.828427125,0.8,0,0.2,1,0,7,4,9,1,7,8,2,2,7,0,1,0,1,0,0
1572,0,0,1,6,0,0,1,0,0,0,0,0,0,0,0,2,1,0,0,0.8,0.2,0.574456265,7,1,0,0,0,1,1,1,3,1,85,3,0.374165739,0.689681925,0.343511281,2.645751311,0.1,0.9,0.5,1,3,10,2,9,3,6,7,2,4,7,0,1,1,0,0,1
1574,0,1,1,4,0,0,1,0,0,0,0,0,0,0,0,9,0,1,0,0.9,0.1,0.40155946,7,1,-1,0,-1,11,1,1,2,1,99,2,0.316227766,0.590156864,0.368781778,2.645751311,0.4,0.4,0.7,2,2,8,6,12,2,10,9,4,1,4,0,0,1,1,0,0
1575,0,2,1,5,1,4,0,1,0,0,0,0,0,0,0,13,1,0,0,0.2,0.3,-1,10,1,-1,0,1,0,1,1,0,1,43,3,0.4,0.6953357,0.366333182,3,0,0.8,0.2,2,3,9,3,11,2,6,8,1,2,10,0,1,0,0,0,0
1578,0,2,4,9,1,0,0,0,1,0,0,0,0,0,0,8,1,0,0,0.6,0.3,0.835538748,11,1,-1,0,-1,1,1,1,2,1,80,3,0.316227766,0.771353056,-1,3.605551276,0.8,0.9,0.6,1,0,6,3,10,2,12,6,0,2,7,0,0,0,0,0,0
1582,0,1,1,7,0,6,1,0,0,0,0,0,0,0,0,11,1,0,0,0,0,-1,7,1,-1,0,-1,11,1,1,2,1,103,3,0.316227766,0.614679249,0.358329457,3,0.6,0.6,0.4,1,3,10,5,10,4,7,4,1,6,3,1,1,0,0,0,0
1583,0,5,1,9,0,0,0,0,0,1,0,0,0,0,0,13,1,0,0,0.8,0.8,1.261942946,11,1,-1,0,-1,14,1,1,2,1,60,1,0.316227766,0.683603723,0.347275107,3.605551276,0.8,0.1,0.2,0,0,7,1,9,4,8,9,2,1,7,1,0,1,0,1,0
1585,0,0,1,7,0,0,0,1,0,0,0,0,0,0,0,8,1,0,0,0.7,1,1.3,9,1,1,0,0,10,1,1,2,1,28,3,0.374165739,0.85976705,0.324807635,3.741657387,0.3,0.5,0.6,4,1,7,2,9,4,11,10,1,1,3,0,0,0,1,0,0
1588,0,1,1,8,1,0,1,0,0,0,0,0,0,0,0,13,1,0,0,0.9,0,0.619475585,11,1,0,0,1,0,1,1,2,1,32,1,0.316069613,0.63454285,0.295296461,3.16227766,0.7,0.7,0.7,2,3,9,1,8,1,9,5,4,7,7,0,1,1,0,0,0
1589,0,1,1,5,0,0,0,1,0,0,0,0,0,0,0,3,0,0,1,0.1,0.1,-1,7,1,-1,0,-1,0,1,1,0,1,54,3,0.4,0.914212844,0.382622529,3.464101615,0.9,0.1,0.9,2,3,7,3,8,4,9,4,1,2,10,0,1,1,0,0,0
1592,0,4,1,5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.7,0.3,0.629483916,11,1,-1,0,-1,0,1,1,1,1,34,2,0.4,0.866716994,0.378021163,3.31662479,0.9,0.5,0.8,1,2,9,3,9,2,13,2,2,2,10,0,1,0,0,1,0
1593,0,1,1,7,0,0,0,1,0,0,0,0,0,0,0,4,1,0,0,0.4,0.2,-1,5,1,1,9,0,14,0,1,2,1,104,2,0.489897949,1.319505605,-1,3.31662479,0.1,0.2,0.4,2,3,8,2,10,1,11,7,0,2,10,0,1,0,1,0,0
1597,0,0,2,3,1,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0.1,0.1,-1,8,1,-1,0,0,1,1,0,0,1,64,3,0.316227766,0.764630035,0.361939221,3.605551276,0.1,0.7,0.8,3,2,7,3,12,2,11,8,0,4,7,1,1,1,0,1,0
1598,0,0,2,2,1,0,0,1,0,0,0,0,0,0,0,2,0,0,1,0.9,0.3,0.829909634,7,0,1,0,0,11,1,0,2,1,104,3,0.4,1.062081225,0.339116499,3.605551276,0.7,0.2,0.7,4,2,9,4,8,1,4,5,1,1,12,0,0,1,1,0,0
1599,0,0,1,7,0,0,1,0,0,0,0,0,0,0,0,9,1,0,0,0.8,0.5,0.73739406,7,0,1,0,1,11,1,1,0,1,30,3,0.447213595,0.980112154,0.374833296,3.464101615,0.5,0.8,0.6,3,1,9,4,8,3,7,5,2,7,7,0,0,1,1,1,0
1600,0,2,1,7,1,4,0,1,0,0,0,0,0,0,0,4,1,0,0,0.8,0.3,1.876166304,11,0,1,9,1,15,-1,1,2,1,58,3,0.547722558,1.795051739,0.435889894,3.464101615,0.5,0.2,0.8,3,2,8,2,8,3,6,6,1,6,6,0,0,1,0,1,0
1602,0,0,1,0,0,-1,0,1,0,0,0,0,0,0,0,10,0,0,0,0.8,0,-1,11,1,1,0,1,0,-1,0,2,1,87,3,0.316227766,0.808784416,0.294448637,3.741657387,0.1,0.4,0.1,1,3,9,1,9,2,14,8,0,3,6,1,1,1,0,1,0
1603,1,0,2,1,0,0,1,0,0,0,0,0,0,0,0,10,0,0,0,0.7,0.2,0.514781507,6,1,-1,0,0,0,1,1,0,1,87,3,0.316227766,0.717606214,0.36152455,3.31662479,0.5,0.4,0.9,2,1,9,4,7,0,9,4,1,2,3,1,1,1,0,0,1
1604,0,0,1,6,0,0,1,0,0,0,0,0,0,0,0,7,1,0,0,0.7,0.2,0.73058196,11,1,0,0,0,1,1,1,2,1,64,3,0.316227766,0.668475508,0.301662063,3.31662479,0.2,0.9,0.4,3,0,8,0,9,1,8,10,1,2,5,0,1,0,0,0,1
1606,0,1,1,7,1,0,0,1,0,0,0,0,0,0,0,6,1,0,0,0.1,0.3,-1,4,1,-1,2,1,1,1,1,0,1,1,0,0.424264069,0.966987099,0.418927201,3.464101615,0.5,0.8,0.4,2,2,8,2,9,2,9,13,1,0,13,0,0,0,0,0,1
1609,0,1,2,2,1,0,1,0,0,0,0,0,0,0,0,3,1,0,0,0.9,0.3,0.679613861,7,1,-1,0,-1,1,1,1,3,1,74,3,0.397492138,0.420914981,0.370135111,0,0.9,0,0.5,2,2,7,3,11,1,10,7,1,3,7,0,1,1,0,0,0
1613,0,5,1,6,0,1,1,0,0,0,0,0,0,0,0,10,0,0,0,0.4,0,0.980752262,11,1,-1,0,-1,0,1,1,2,1,86,3,0.399374511,0.716943697,0.40620192,2.236067978,0.1,0,0.1,3,1,7,4,9,2,11,4,3,4,5,0,0,1,1,0,0
1614,0,0,1,9,0,0,1,0,0,0,0,0,0,0,0,4,0,0,1,0.6,0.8,1.10792599,4,1,-1,0,0,0,1,1,0,1,87,3,0.316227766,0.692775589,0.36152455,3.31662479,0.1,0,0.2,3,2,9,1,8,3,9,6,1,2,7,0,1,1,0,0,0
1615,0,1,1,8,0,0,1,0,0,0,0,0,0,0,0,4,1,0,0,0.9,0.3,0.56457949,11,1,0,2,1,14,1,1,3,1,104,0,0.4,0.574959575,0.32249031,1.414213562,0.5,0.2,0.5,2,1,8,2,7,1,9,7,2,3,10,0,1,1,1,1,0
1619,0,1,1,2,0,0,1,0,0,0,0,0,0,0,0,8,1,0,0,0.9,0.3,0.711951543,7,1,-1,0,-1,1,1,1,2,1,64,3,0.316069613,0.529930605,0.364005495,1.732050808,0.9,0.8,0.9,2,2,10,3,7,1,9,3,1,2,4,0,0,1,0,1,0
1622,0,0,1,11,0,0,1,0,0,0,0,0,0,0,0,5,0,0,1,0.1,0.1,-1,7,1,0,0,1,11,1,1,2,1,104,0,0.4,0.339968399,0.303315018,0,0.4,0.7,0.3,1,2,9,3,12,4,5,8,1,4,7,0,0,0,0,1,0
1627,0,0,1,4,0,0,1,0,0,0,0,0,0,0,0,4,1,0,0,0.9,0,0.832165849,7,1,-1,0,-1,6,1,1,2,1,26,3,0.368781778,0.567727091,0.34568772,2.236067978,0.3,0.3,0,5,1,9,3,9,3,2,6,1,2,4,0,1,0,0,0,0
1629,0,1,1,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.7,1.2,1.065657074,9,0,1,9,0,13,-1,0,2,1,104,3,0.565685425,2.050372875,0.465295605,3.741657387,0.2,0.6,0.7,1,3,7,1,8,3,6,3,2,4,3,0,1,1,0,0,0
1631,0,0,1,4,0,0,1,0,0,0,0,0,0,0,0,7,1,0,0,0.5,0.3,0.75746287,11,1,-1,0,-1,1,1,0,2,1,80,3,0.316227766,0.784258875,-1,3.605551276,0.9,0.1,0.5,4,2,9,3,7,2,8,8,2,3,8,0,0,0,0,1,0
1634,0,6,1,3,1,0,0,1,0,0,0,0,0,0,0,12,1,0,0,0.9,1,1.307430687,6,1,-1,9,1,9,1,0,0,1,104,2,0.447213595,1.448852496,0.444971909,3.605551276,0.3,0.5,0.2,3,0,7,3,9,3,11,1,2,3,4,0,0,1,0,0,1
1636,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0.2,0.2,-1,4,1,-1,0,0,1,1,0,0,1,80,2,0.316227766,0.811537542,-1,3.741657387,0.7,0.4,0.6,2,4,7,3,10,2,6,9,1,2,7,0,1,1,1,0,0
1641,0,0,1,6,0,6,1,0,0,0,0,0,0,0,0,7,1,0,0,0.9,0.3,0.578791845,7,1,-1,0,-1,0,1,1,2,1,39,1,0.316069613,0.640070373,0.374432905,2.828427125,0.6,0.9,0.9,2,2,9,7,10,3,14,6,1,1,13,0,1,0,0,0,0
1642,0,2,1,3,1,0,0,1,0,0,0,0,0,0,0,5,1,0,0,0.1,0.1,-1,7,1,-1,0,-1,11,1,1,2,1,104,2,0.446989933,0.677867341,0.411096096,2.236067978,0.1,0.6,0,2,1,6,1,7,2,12,2,0,5,13,0,1,0,1,0,0
1646,0,0,2,0,0,6,0,0,0,1,0,0,0,0,0,7,1,0,0,0.8,1.2,1.304798835,10,1,-1,0,0,11,1,0,0,1,69,2,0.424264069,1.196775972,-1,3.741657387,0.3,0,0.8,0,3,6,7,9,2,6,4,3,2,10,0,1,1,1,0,0
1648,0,2,1,6,1,0,0,1,0,0,0,0,0,0,0,11,0,1,0,0.7,0.5,0.672216483,11,1,-1,0,-1,1,1,1,2,1,10,2,0.316227766,0.700073786,0.381444623,3.16227766,0.9,0.3,0.4,3,2,6,2,11,2,8,4,3,2,16,0,1,1,1,0,0
1650,0,2,1,5,0,0,0,0,1,0,0,0,0,0,0,5,1,0,0,0.8,1,1.203640312,11,1,-1,8,-1,11,1,1,2,1,24,2,0.489897949,0.93977204,0.494974747,3.16227766,0.1,0.9,0.3,2,2,5,5,8,1,11,7,1,4,10,0,1,0,1,1,0
1653,0,1,1,10,0,0,0,1,0,0,0,0,0,0,0,4,1,0,0,0.8,0.7,0.496235831,7,0,-1,0,-1,1,1,1,2,1,104,2,0.424264069,1.018496299,0.414125585,3.605551276,0.3,0.4,0.6,3,2,8,2,10,1,11,1,0,4,11,0,1,1,0,0,0
1657,0,0,2,6,1,0,0,0,0,1,0,0,0,0,0,13,1,0,0,0.8,0.3,0.695071939,7,1,-1,0,-1,4,1,1,2,1,12,3,0.4,0.780866228,0.370809924,3.464101615,0.1,0.5,0.2,2,4,8,1,6,3,4,5,2,1,10,0,1,0,1,1,0
1659,1,0,2,1,0,2,0,1,0,0,0,0,0,0,0,2,0,0,1,0,0,0.645658579,7,1,-1,0,-1,11,1,0,2,1,76,3,0.316227766,0.839864216,0.379473319,3.605551276,0.2,0,0.9,2,3,6,3,11,3,11,3,0,4,10,1,1,1,0,0,0
1666,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,10,0,0,0,0.4,0,1.082820391,7,1,1,0,0,1,1,0,0,1,80,3,0.316227766,0.802411139,-1,3.741657387,0,0.2,0.2,1,3,10,3,10,3,12,4,1,2,6,0,1,0,0,0,0
1667,0,2,1,3,1,0,0,1,0,0,0,0,0,0,0,8,1,0,0,0.9,0.5,0.855496932,11,0,-1,0,-1,15,1,0,2,1,5,2,0.447213595,1.230769429,0.4,3.741657387,0.2,0.9,0.3,1,1,8,2,10,3,6,8,1,2,9,0,1,1,1,0,0
1670,0,3,1,5,0,0,1,0,0,0,0,0,0,0,0,13,1,0,0,0.3,0.1,-1,11,1,-1,0,-1,14,1,1,2,1,104,1,0.316069613,0.542929763,0.355668385,2.449489743,0.5,0.3,0.1,3,3,7,4,9,3,8,7,3,7,13,1,0,1,0,0,0
